ID RUTA,Mes,Año,Estado Origen,Estado Destino,Ciudad Origen,Ciudad Destino,Compañia Transportadora,Tipo de Transporte,Tipo de combustible usado,Tipo de Movimiento,Costo(Pesos),Carga Maxima(TON),Rendimiento por litro,Costo del diesel,Tiempo en Transito
,Octubre,2014,SP,CH,VILLA DE REYES,CIUDAD JUAREZ,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$42,600.00",22,2.55,$13.72,24
,Octubre,2014,SP,SP,VILLA DE REYES,SAN LUIS POTOSI,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$2,760.00",22,2.55,$13.72,1
,Octubre,2014,CO,TM,TORREON,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$16,416.00",22,2.55,$13.72,10
,Octubre,2014,QO,TM,EL MARQUES,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$29,376.00",22,2.55,$13.72,16
,Octubre,2014,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$27,648.00",22,2.55,$13.72,20
,Octubre,2014,AG,TM,AGUASCALIENTES,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$20,736.00",22,2.55,$13.72,14
,Octubre,2014,TM,GT,NUEVO LAREDO,SILAO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$13,478.40",22,2.55,$13.72,20
,Octubre,2014,SP,TM,SAN LUIS POTOSI,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$21,600.00",22,2.55,$13.72,16
,Octubre,2014,SP,SP,SAN LUIS POTOSI,SAN LUIS POTOSI,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$1,728.00",22,2.55,$13.72,1
,Octubre,2014,PL,TM,CUAUTLANCINGO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$41,040.00",22,2.55,$13.72,20
,Octubre,2014,GT,TM,SILAO,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$26,784.00",22,2.55,$13.72,20
,Octubre,2014,NL,TM,APODACA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$10,108.80",22,2.55,$13.72,4
,Octubre,2014,CO,TM,TORREON,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$18,144.00",22,2.55,$13.72,10
,Octubre,2014,TM,CO,NUEVO LAREDO,RAMOS ARIZPE,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$10,987.69",22,2.55,$13.72,6
,Octubre,2014,EM,SP,TENANGO DEL VALLE,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$14,860.80",22,2.55,$13.72,6
,Octubre,2014,EM,TM,TOLUCA,NUEVO LAREDO,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$32,832.00",22,2.55,$13.72,24
,Octubre,2014,SP,SP,SAN LUIS POTOSI,VILLA DE REYES,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$2,576.39",22,2.55,$13.72,1
,Octubre,2014,BJ,CH,MEXICALI,CHIHUAHUA,TRANSPORTES LARMEX  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$41,735.46",22,2.55,$13.72,28
,Septiembre,2014,MS,SP,CUAUTLA,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$12,550.00",22,2.55,$13.61,7
,Septiembre,2014,QO,SP,QUERETARO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,606.66",22,2.55,$13.61,3
,Septiembre,2014,EM,SP,CUAUTITLAN IZCALLI,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$8,376.90",22,2.55,$13.61,6
,Septiembre,2014,PL,EM,PUEBLA,TOLUCA,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,800.00",22,2.55,$13.61,6
,Septiembre,2014,PL,EM,PUEBLA,TOLUCA,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Redondo,"$7,149.46",15,2.8,$13.61,5
,Septiembre,2014,GT,GT,GUANAJUATO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$1,500.00",22,2.55,$13.61,1
,Septiembre,2014,GT,GT,IRAPUATO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$1,900.00",22,2.55,$13.61,1
,Septiembre,2014,SP,GT,SAN LUIS POTOSI,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,486.68",22,2.55,$13.61,3
,Septiembre,2014,EM,GT,ATLACOMULCO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$7,062.44",22,2.55,$13.61,5
,Septiembre,2014,DF,EM,CIUDAD DE MEXICO,NAUCALPAN DE JUÁREZ,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$1,000.00",3.5,,,1
,Septiembre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$4,500.00",3.5,,,6
,Septiembre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$5,500.00",3.5,,,6
,Septiembre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$6,500.00",15,2.8,$13.61,6
,Septiembre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$7,500.00",15,2.8,$13.61,6
,Septiembre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$9,500.00",22,2.55,$13.61,7
,Septiembre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,000.00",22,2.55,$13.61,7
,Septiembre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$6,100.00",3.5,,,7
,Septiembre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$7,000.00",3.5,,,7
,Septiembre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$7,500.00",15,2.8,$13.61,8
,Septiembre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$8,500.00",15,2.8,$13.61,8
,Septiembre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$11,000.00",22,2.55,$13.61,9
,Septiembre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$12,000.00",22,2.55,$13.61,9
,Septiembre,2014,DF,NL,CIUDAD DE MEXICO,MONTERREY,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$12,900.00",15,2.8,$13.61,12
,Septiembre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$5,500.00",3.5,,,5
,Septiembre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$6,750.00",3.5,,,5
,Septiembre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$6,950.00",15,2.8,$13.61,5.5
,Septiembre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$7,500.00",15,2.8,$13.61,5.5
,Septiembre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$9,500.00",22,2.55,$13.61,6.5
,Septiembre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,000.00",22,2.55,$13.61,6.5
,Septiembre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$3,750.00",3.5,,,3
,Septiembre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$4,500.00",3.15,,,3
,Septiembre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$4,750.00",15,2.8,$13.61,3
,Septiembre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$5,500.00",15,2.8,$13.61,3
,Septiembre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,750.00",22,2.55,$13.61,4
,Septiembre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$6,500.00",22,2.55,$13.61,4
,Octubre,2014,MS,SP,CUAUTLA,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$12,550.00",22,2.55,$13.72,7
,Octubre,2014,QO,SP,QUERETARO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,606.66",22,2.55,$13.72,3
,Octubre,2014,EM,SP,CUAUTITLAN IZCALLI,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$8,376.90",22,2.55,$13.72,6
,Octubre,2014,PL,EM,PUEBLA,TOLUCA,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,800.00",22,2.55,$13.72,6
,Octubre,2014,PL,EM,PUEBLA,TOLUCA,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Redondo,"$7,149.46",15,2.8,$13.72,5
,Octubre,2014,GT,GT,GUANAJUATO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$1,500.00",22,2.55,$13.72,1
,Octubre,2014,GT,GT,IRAPUATO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$1,900.00",22,2.55,$13.72,1
,Octubre,2014,SP,GT,SAN LUIS POTOSI,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,486.68",22,2.55,$13.72,3
,Octubre,2014,EM,GT,ATLACOMULCO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$7,062.44",22,2.55,$13.72,5
,Octubre,2014,DF,EM,CIUDAD DE MEXICO,NAUCALPAN DE JUÁREZ,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$1,000.00",3.5,,,1
,Octubre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$4,500.00",3.5,,,6
,Octubre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$5,500.00",3.5,,,6
,Octubre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$6,500.00",15,2.8,$13.72,6
,Octubre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$7,500.00",15,2.8,$13.72,6
,Octubre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$9,500.00",22,2.55,$13.72,7
,Octubre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,000.00",22,2.55,$13.72,7
,Octubre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$6,100.00",3.5,,,7
,Octubre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$7,000.00",3.5,,,7
,Octubre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$7,500.00",15,2.8,$13.72,8
,Octubre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$8,500.00",15,2.8,$13.72,8
,Octubre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$11,000.00",22,2.55,$13.72,9
,Octubre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$12,000.00",22,2.55,$13.72,9
,Octubre,2014,DF,NL,CIUDAD DE MEXICO,MONTERREY,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$12,900.00",15,2.8,$13.72,12
,Octubre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$5,500.00",3.5,,,5
,Octubre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$6,750.00",3.5,,,5
,Octubre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$6,950.00",15,2.8,$13.72,5.5
,Octubre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$7,500.00",15,2.8,$13.72,5.5
,Octubre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$9,500.00",22,2.55,$13.72,6.5
,Octubre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,000.00",22,2.55,$13.72,6.5
,Octubre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$3,750.00",3.5,,,3
,Octubre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$4,500.00",3.15,,,3
,Octubre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$4,750.00",15,2.8,$13.72,3
,Octubre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$5,500.00",15,2.8,$13.72,3
,Octubre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,750.00",22,2.55,$13.72,4
,Octubre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$6,500.00",22,2.55,$13.72,4
,Noviembre,2014,MS,SP,CUAUTLA,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$12,550.00",22,2.55,$13.83,7
,Noviembre,2014,QO,SP,QUERETARO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,606.66",22,2.55,$13.83,3
,Noviembre,2014,EM,SP,CUAUTITLAN IZCALLI,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$8,376.90",22,2.55,$13.83,6
,Noviembre,2014,PL,EM,PUEBLA,TOLUCA,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,800.00",22,2.55,$13.83,6
,Noviembre,2014,PL,EM,PUEBLA,TOLUCA,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Redondo,"$7,149.46",15,2.8,$13.83,5
,Noviembre,2014,GT,GT,GUANAJUATO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$1,500.00",22,2.55,$13.83,1
,Noviembre,2014,GT,GT,IRAPUATO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$1,900.00",22,2.55,$13.83,1
,Noviembre,2014,SP,GT,SAN LUIS POTOSI,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,486.68",22,2.55,$13.83,3
,Noviembre,2014,EM,GT,ATLACOMULCO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$7,062.44",22,2.55,$13.83,5
,Noviembre,2014,DF,EM,CIUDAD DE MEXICO,NAUCALPAN DE JUÁREZ,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$1,000.00",3.5,,,1
,Noviembre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$4,500.00",3.5,,,6
,Noviembre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$5,500.00",3.5,,,6
,Noviembre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$6,500.00",15,2.8,$13.83,6
,Noviembre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$7,500.00",15,2.8,$13.83,6
,Noviembre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$9,500.00",22,2.55,$13.83,7
,Noviembre,2014,DF,SP,CIUDAD DE MEXICO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,000.00",22,2.55,$13.83,7
,Noviembre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$6,100.00",3.5,,,7
,Noviembre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$7,000.00",3.5,,,7
,Noviembre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$7,500.00",15,2.8,$13.83,8
,Noviembre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$8,500.00",15,2.8,$13.83,8
,Noviembre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$11,000.00",22,2.55,$13.83,9
,Noviembre,2014,DF,AG,CIUDAD DE MEXICO,SAN FRANCISCO DE LOS ROMO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$12,000.00",22,2.55,$13.83,9
,Noviembre,2014,DF,NL,CIUDAD DE MEXICO,MONTERREY,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$12,900.00",15,2.8,$13.83,12
,Noviembre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$5,500.00",3.5,,,5
,Noviembre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$6,750.00",3.5,,,5
,Noviembre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$6,950.00",15,2.8,$13.83,5.5
,Noviembre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$7,500.00",15,2.8,$13.83,5.5
,Noviembre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$9,500.00",22,2.55,$13.83,6.5
,Noviembre,2014,DF,GT,CIUDAD DE MEXICO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,000.00",22,2.55,$13.83,6.5
,Noviembre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$3,750.00",3.5,,,3
,Noviembre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,3.5 TON,,Sencillo,"$4,500.00",3.15,,,3
,Noviembre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$4,750.00",15,2.8,$13.83,3
,Noviembre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Sencillo,"$5,500.00",15,2.8,$13.83,3
,Noviembre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$5,750.00",22,2.55,$13.83,4
,Noviembre,2014,DF,QO,CIUDAD DE MEXICO,QUERETARO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$6,500.00",22,2.55,$13.83,4
,Diciembre,2014,MS,SP,CUAUTLA,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$12,550.00",22,2.55,$13.94,7
,Diciembre,2014,QO,SP,QUERETARO,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$4,606.66",22,2.55,$13.94,3
,Diciembre,2014,EM,SP,CUAUTITLAN IZCALLI,SAN LUIS POTOSI,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Sencillo,"$8,376.90",22,2.55,$13.94,6
,Diciembre,2014,PL,EM,PUEBLA,TOLUCA,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$11,800.00",22,2.55,$13.94,6
,Diciembre,2014,PL,EM,PUEBLA,TOLUCA,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,THORTON,Diesel ,Redondo,"$7,149.46",15,2.8,$13.94,5
,Diciembre,2014,GT,GT,GUANAJUATO,SILAO,TRANSPORTES MENDOZA HERMANOS  S.A. DE C.V.,48FT/53FT,Diesel ,Redondo,"$1,500.00",22,2.55,$13.94,1
